seed,bin,z_low_m,z_high_m,z_center_m,solid_fraction,porosity
98251,3,0.0035392063,0.004718941733333333,0.004129074016666666,0.5729149320348708,0.42708506796512924
98251,4,0.004718941733333333,0.005898677166666666,0.00530880945,0.5865383227454435,0.4134616772545565
98251,5,0.005898677166666666,0.0070784126,0.006488544883333333,0.5687758532657309,0.4312241467342691
98251,6,0.0070784126,0.008258148033333332,0.007668280316666666,0.5622230126006921,0.4377769873993079
98251,7,0.008258148033333332,0.009437883466666666,0.00884801575,0.5614992319286917,0.43850076807130833
98251,8,0.009437883466666666,0.0106176189,0.010027751183333333,0.5614734877301054,0.4385265122698946
98251,9,0.0106176189,0.011797354333333333,0.011207486616666667,0.5597343992021968,0.4402656007978032
98251,10,0.011797354333333333,0.012977089766666667,0.01238722205,0.5627420580619955,0.4372579419380045
98251,11,0.012977089766666667,0.0141568252,0.013566957483333333,0.5738835183337567,0.4261164816662433
98251,12,0.0141568252,0.015336560633333333,0.014746692916666667,0.5606914163637109,0.4393085836362891
98251,13,0.015336560633333333,0.016516296066666665,0.01592642835,0.5743177707427031,0.42568222925729693
98251,14,0.016516296066666665,0.0176960315,0.017106163783333333,0.5594867479548835,0.4405132520451165
98251,15,0.0176960315,0.018875766933333333,0.018285899216666665,0.5817201137148758,0.41827988628512425
98251,16,0.018875766933333333,0.020055502366666665,0.01946563465,0.56349820932461,0.43650179067538997
98251,17,0.020055502366666665,0.0212352378,0.020645370083333333,0.5674034457808628,0.43259655421913723
98251,18,0.0212352378,0.022414973233333333,0.021825105516666665,0.5581214614356436,0.44187853856435644
98251,19,0.022414973233333333,0.023594708666666665,0.02300484095,0.5609427201588756,0.4390572798411244
98251,20,0.023594708666666665,0.0247744441,0.024184576383333333,0.5646226481734083,0.43537735182659165
98251,21,0.0247744441,0.025954179533333333,0.025364311816666665,0.5708456478701222,0.42915435212987785
98251,22,0.025954179533333333,0.027133914966666665,0.02654404725,0.5677938999788045,0.4322061000211955
98251,23,0.027133914966666665,0.0283136504,0.027723782683333333,0.5561132057176572,0.4438867942823428
98251,24,0.0283136504,0.029493385833333333,0.028903518116666665,0.5704505514841663,0.42954944851583365
98251,25,0.029493385833333333,0.030673121266666666,0.03008325355,0.5748661799034251,0.42513382009657485
98251,26,0.030673121266666666,0.0318528567,0.03126298898333334,0.5605492076837699,0.4394507923162301
98251,27,0.0318528567,0.03303259213333333,0.032442724416666666,0.570472377104435,0.429527622895565
98251,28,0.03303259213333333,0.034212327566666666,0.033622459849999994,0.5370808755331563,0.4629191244668437
98251,29,0.034212327566666666,0.035392063,0.03480219528333334,0.3559239318156232,0.6440760681843768
